Vin_A,Vin_B,Vin_C,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage
0.0,1.0,0.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,3.474244e-09
0.0,1.0,1.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,2.43247e-09
1.0,0.0,0.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,9.502441e-09
1.0,0.0,1.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,8.575991e-09
1.0,1.0,0.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,1.488766e-08
1.0,1.0,1.0,23.94827242321766,1.0736252114736429,8.399598224609971e-16,4.429728593298041e-08,4.606304290966564e-08,8.778590727238291e-10,8.595984748260731e-10,9.017677676754487e-10,9.189237479093299e-10,9.191967713881095e-10,8.83669611227379e-10,6.309773033083893e-10,1.3268375061989389e-08,1.3151563772487668e-08,6.140181707428326e+18,2.8489923339402824e+18,1.927598e-08
0.0,0.0,0.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,3.115925e-08
0.0,0.0,1.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,2.16503e-08
0.0,1.0,0.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,2.191846e-08
0.0,1.0,1.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,1.23853e-08
1.0,0.0,0.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,2.612137e-08
1.0,0.0,1.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,1.669419e-08
1.0,1.0,0.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,2.120395e-08
1.0,1.0,1.0,122.9072908506607,0.932498586935275,2.767905490829988e-15,4.576925468638913e-08,4.8676844578612616e-08,9.083977379712971e-10,9.208131945807039e-10,8.944483898697196e-10,9.587957203680555e-10,8.682276124816761e-10,9.494612642194603e-10,6.780832471297709e-10,1.3449726299035746e-08,1.39769821005978e-08,6.52494870584702e+18,2.9182917544497413e+18,2.338446e-08
0.0,0.0,0.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,2.043897e-09
0.0,0.0,1.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,1.707896e-09
0.0,1.0,0.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,1.956327e-09
0.0,1.0,1.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,1.52485e-09
1.0,0.0,0.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,6.58881e-09
1.0,0.0,1.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,6.256454e-09
1.0,1.0,0.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,1.113886e-08
1.0,1.0,1.0,-36.63193406535495,1.023111912856769,2.074703358255711e-15,4.451052230676253e-08,4.468319102455272e-08,8.970554883107113e-10,8.95212796855612e-10,8.757705453715094e-10,9.264859083904443e-10,9.165510432015071e-10,9.607579272938836e-10,6.633566184402332e-10,1.4607333100110222e-08,1.4111549013915156e-08,6.417851361376016e+18,2.8466198351237417e+18,1.445551e-08
0.0,0.0,0.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,8.850266e-09
0.0,0.0,1.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,6.693596e-09
0.0,1.0,0.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,7.239567e-09
0.0,1.0,1.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,4.952482e-09
1.0,0.0,0.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,1.345746e-08
1.0,0.0,1.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,1.130126e-08
1.0,1.0,0.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,1.806504e-08
1.0,1.0,1.0,-17.402183902929757,0.9247639965698884,7.659151789529021e-16,4.590406148464399e-08,4.481939004200338e-08,9.273053672427775e-10,8.959889532099466e-10,8.566039590130981e-10,8.983824118564382e-10,9.036703091442552e-10,8.949302116731022e-10,6.616262579456143e-10,1.4417788127348632e-08,1.353317917048827e-08,6.122489490474667e+18,2.7942083749254886e+18,2.093969e-08
0.0,0.0,0.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,5.977153e-09
0.0,0.0,1.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,4.712691e-09
0.0,1.0,0.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,5.266296e-09
0.0,1.0,1.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,3.85146e-09
1.0,0.0,0.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,1.216713e-08
1.0,0.0,1.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,1.090345e-08
1.0,1.0,0.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,1.83579e-08
1.0,1.0,1.0,-25.964286780700675,1.0696016458644468,8.187441952995277e-16,4.410802534541939e-08,4.2781026030055124e-08,9.09516546455739e-10,9.323323141792874e-10,9.240089384802007e-10,9.408525618901831e-10,9.397816950527696e-10,8.770253496801276e-10,6.587684015383099e-10,1.4641649897650062e-08,1.478119332993833e-08,6.217630736608998e+18,2.9175222654303427e+18,2.216165e-08
0.0,0.0,0.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,2.692205e-09
0.0,0.0,1.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,2.131505e-09
0.0,1.0,0.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,2.320439e-09
0.0,1.0,1.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,1.681505e-09
1.0,0.0,0.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,7.622147e-09
1.0,0.0,1.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,7.071382e-09
1.0,1.0,0.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,1.256501e-08
1.0,1.0,1.0,62.55949858377171,1.0614637917450025,4.817715273778476e-15,4.46160634961786e-08,4.450184658397676e-08,9.235898388632691e-10,8.661952257372975e-10,8.907265666568485e-10,8.986459826149269e-10,9.510298346118219e-10,9.51600106867412e-10,6.541481022271846e-10,1.33783012278559e-08,1.4075394324711144e-08,6.631109351551136e+18,2.865717028733214e+18,1.669571e-08
0.0,0.0,0.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,1.893543e-09
0.0,0.0,1.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,1.53266e-09
0.0,1.0,0.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,1.729261e-09
0.0,1.0,1.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,1.287362e-09
1.0,0.0,0.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,5.877789e-09
1.0,0.0,1.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,5.519617e-09
1.0,1.0,0.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,9.865754e-09
1.0,1.0,1.0,-9.407511542839217,1.0138201477229187,1.5317712729590338e-15,4.447793043053608e-08,4.391785305664236e-08,8.860074270979217e-10,8.780796674140553e-10,8.92996000153689e-10,9.110944889086811e-10,8.99822834627324e-10,8.572154091995556e-10,6.690777426488375e-10,1.3081308478099858e-08,1.47295888810135e-08,6.694037130202787e+18,2.6604032451493453e+18,1.300238e-08
0.0,0.0,0.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,3.82781e-09
0.0,0.0,1.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,3.173167e-09
0.0,1.0,0.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,3.557299e-09
0.0,1.0,1.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,2.744924e-09
1.0,0.0,0.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,1.236332e-08
1.0,0.0,1.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,1.172157e-08
1.0,1.0,0.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,2.091535e-08
1.0,1.0,1.0,28.93593911413513,0.9814366594452,4.7077820655028765e-15,4.382644954964687e-08,4.432684948034176e-08,8.716666123224523e-10,8.884536057245615e-10,9.51981635607574e-10,9.607186693427116e-10,9.34363813851163e-10,8.823836024451703e-10,6.40161592145495e-10,1.3691973717270761e-08,1.3631089256477895e-08,6.47141979471434e+18,3.035794369099893e+18,2.746933e-08
0.0,0.0,0.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,5.29713e-09
0.0,0.0,1.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,4.22966e-09
0.0,1.0,0.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,4.753949e-09
0.0,1.0,1.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,3.517434e-09
1.0,0.0,0.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,1.286499e-08
1.0,0.0,1.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,1.17992e-08
1.0,1.0,0.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,2.043465e-08
1.0,1.0,1.0,-11.003393439711507,0.9138333990910276,3.872972585947712e-16,4.593767798465059e-08,4.2383718365169066e-08,8.876985092039234e-10,9.028305476795119e-10,9.205350332057755e-10,9.168940344226663e-10,9.732336225956952e-10,9.496683486015403e-10,6.51862292757745e-10,1.4082048844871482e-08,1.3576593276621514e-08,6.587698392608774e+18,2.965192662898362e+18,2.568901e-08
0.0,0.0,0.0,-26.38547494380645,1.039485754628913,2.309407181043021e-15,4.377960600435824e-08,4.7490911339841774e-08,8.994893875841566e-10,8.987348564612827e-10,9.111247500384331e-10,8.953703307881901e-10,8.995234765691696e-10,9.183025218606467e-10,6.662921760663393e-10,1.4232722128291253e-08,1.4104651036450653e-08,6.548499438717797e+18,2.784300005875073e+18,5.767354e-09
