Vin_A,Vin_B,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage
1.0,0.0,94.20920525912535,1.094583897804626,2.696287619051617e-16,4.3619060440474696e-08,4.146953940046438e-08,9.244355946746359e-10,8.96685317848022e-10,9.149415721404856e-10,9.513175587904598e-10,9.586574445812923e-10,8.689653617882374e-10,6.362323404965823e-10,1.4252361006473516e-08,1.3640300659670272e-08,6.688708386137184e+18,2.870360797132481e+18,5.804612e-09
1.0,1.0,94.20920525912535,1.094583897804626,2.696287619051617e-16,4.3619060440474696e-08,4.146953940046438e-08,9.244355946746359e-10,8.96685317848022e-10,9.149415721404856e-10,9.513175587904598e-10,9.586574445812923e-10,8.689653617882374e-10,6.362323404965823e-10,1.4252361006473516e-08,1.3640300659670272e-08,6.688708386137184e+18,2.870360797132481e+18,8.588892e-09
0.0,0.0,-54.15481428534153,1.0921669316126,3.5258228492452617e-15,4.638290220633686e-08,4.3492283353565e-08,9.017677676754487e-10,8.50179005643922e-10,8.992142328796723e-10,9.417333217087195e-10,9.169212658956916e-10,9.161185404963921e-10,6.684779783126114e-10,1.3151563772487668e-08,1.3775605507592726e-08,6.309773033083895e+18,2.717102433632019e+18,6.156592e-09
0.0,1.0,-54.15481428534153,1.0921669316126,3.5258228492452617e-15,4.638290220633686e-08,4.3492283353565e-08,9.017677676754487e-10,8.50179005643922e-10,8.992142328796723e-10,9.417333217087195e-10,9.169212658956916e-10,9.161185404963921e-10,6.684779783126114e-10,1.3151563772487668e-08,1.3775605507592726e-08,6.309773033083895e+18,2.717102433632019e+18,4.673404e-09
1.0,0.0,-54.15481428534153,1.0921669316126,3.5258228492452617e-15,4.638290220633686e-08,4.3492283353565e-08,9.017677676754487e-10,8.50179005643922e-10,8.992142328796723e-10,9.417333217087195e-10,9.169212658956916e-10,9.161185404963921e-10,6.684779783126114e-10,1.3151563772487668e-08,1.3775605507592726e-08,6.309773033083895e+18,2.717102433632019e+18,5.427204e-09
1.0,1.0,-54.15481428534153,1.0921669316126,3.5258228492452617e-15,4.638290220633686e-08,4.3492283353565e-08,9.017677676754487e-10,8.50179005643922e-10,8.992142328796723e-10,9.417333217087195e-10,9.169212658956916e-10,9.161185404963921e-10,6.684779783126114e-10,1.3151563772487668e-08,1.3775605507592726e-08,6.309773033083895e+18,2.717102433632019e+18,6.458465e-09
0.0,0.0,67.00697662332142,1.081311099844236,2.704969663123217e-15,4.3356493156541234e-08,4.5159978441754564e-08,8.944483898697196e-10,9.034544361942027e-10,8.49353099166857e-10,9.951710447183024e-10,9.077226363395883e-10,9.088545747431075e-10,6.645071840443633e-10,1.39769821005978e-08,1.4328339925500248e-08,6.780832471297708e+18,2.779319722834293e+18,9.757962e-09
0.0,1.0,67.00697662332142,1.081311099844236,2.704969663123217e-15,4.3356493156541234e-08,4.5159978441754564e-08,8.944483898697196e-10,9.034544361942027e-10,8.49353099166857e-10,9.951710447183024e-10,9.077226363395883e-10,9.088545747431075e-10,6.645071840443633e-10,1.39769821005978e-08,1.4328339925500248e-08,6.780832471297708e+18,2.779319722834293e+18,9.369965e-09
1.0,0.0,67.00697662332142,1.081311099844236,2.704969663123217e-15,4.3356493156541234e-08,4.5159978441754564e-08,8.944483898697196e-10,9.034544361942027e-10,8.49353099166857e-10,9.951710447183024e-10,9.077226363395883e-10,9.088545747431075e-10,6.645071840443633e-10,1.39769821005978e-08,1.4328339925500248e-08,6.780832471297708e+18,2.779319722834293e+18,9.578504e-09
1.0,1.0,67.00697662332142,1.081311099844236,2.704969663123217e-15,4.3356493156541234e-08,4.5159978441754564e-08,8.944483898697196e-10,9.034544361942027e-10,8.49353099166857e-10,9.951710447183024e-10,9.077226363395883e-10,9.088545747431075e-10,6.645071840443633e-10,1.39769821005978e-08,1.4328339925500248e-08,6.780832471297708e+18,2.779319722834293e+18,8.357123e-09
0.0,0.0,-6.398564825410325,1.0548094665397278,3.3839390082515124e-15,4.336065509051096e-08,4.727850491990422e-08,8.757705453715094e-10,8.886255731136021e-10,8.966260205232132e-10,9.135230165019667e-10,8.748487635270275e-10,9.438909040840783e-10,6.717624158323353e-10,1.4111549013915156e-08,1.4433601068958721e-08,6.633566184402334e+18,2.839596911022748e+18,7.109221e-09
0.0,1.0,-6.398564825410325,1.0548094665397278,3.3839390082515124e-15,4.336065509051096e-08,4.727850491990422e-08,8.757705453715094e-10,8.886255731136021e-10,8.966260205232132e-10,9.135230165019667e-10,8.748487635270275e-10,9.438909040840783e-10,6.717624158323353e-10,1.4111549013915156e-08,1.4433601068958721e-08,6.633566184402334e+18,2.839596911022748e+18,6.687235e-09
1.0,0.0,-6.398564825410325,1.0548094665397278,3.3839390082515124e-15,4.336065509051096e-08,4.727850491990422e-08,8.757705453715094e-10,8.886255731136021e-10,8.966260205232132e-10,9.135230165019667e-10,8.748487635270275e-10,9.438909040840783e-10,6.717624158323353e-10,1.4111549013915156e-08,1.4433601068958721e-08,6.633566184402334e+18,2.839596911022748e+18,6.918107e-09
1.0,1.0,-6.398564825410325,1.0548094665397278,3.3839390082515124e-15,4.336065509051096e-08,4.727850491990422e-08,8.757705453715094e-10,8.886255731136021e-10,8.966260205232132e-10,9.135230165019667e-10,8.748487635270275e-10,9.438909040840783e-10,6.717624158323353e-10,1.4111549013915156e-08,1.4433601068958721e-08,6.633566184402334e+18,2.839596911022748e+18,9.489844e-09
0.0,0.0,77.33492398206707,0.9666290304057285,1.3983746344390452e-15,4.450348409489738e-08,4.6175616740512095e-08,8.566039590130981e-10,8.47729314065723e-10,8.840253024237281e-10,9.163075297476247e-10,9.480048590104002e-10,8.737037107472389e-10,6.342620736359678e-10,1.353317917048827e-08,1.4173213857902884e-08,6.616262579456145e+18,2.720753198548592e+18,9.34338e-09
0.0,1.0,77.33492398206707,0.9666290304057285,1.3983746344390452e-15,4.450348409489738e-08,4.6175616740512095e-08,8.566039590130981e-10,8.47729314065723e-10,8.840253024237281e-10,9.163075297476247e-10,9.480048590104002e-10,8.737037107472389e-10,6.342620736359678e-10,1.353317917048827e-08,1.4173213857902884e-08,6.616262579456145e+18,2.720753198548592e+18,9.222021e-09
1.0,0.0,77.33492398206707,0.9666290304057285,1.3983746344390452e-15,4.450348409489738e-08,4.6175616740512095e-08,8.566039590130981e-10,8.47729314065723e-10,8.840253024237281e-10,9.163075297476247e-10,9.480048590104002e-10,8.737037107472389e-10,6.342620736359678e-10,1.353317917048827e-08,1.4173213857902884e-08,6.616262579456145e+18,2.720753198548592e+18,9.290541e-09
1.0,1.0,77.33492398206707,0.9666290304057285,1.3983746344390452e-15,4.450348409489738e-08,4.6175616740512095e-08,8.566039590130981e-10,8.47729314065723e-10,8.840253024237281e-10,9.163075297476247e-10,9.480048590104002e-10,8.737037107472389e-10,6.342620736359678e-10,1.353317917048827e-08,1.4173213857902884e-08,6.616262579456145e+18,2.720753198548592e+18,5.988182e-09
0.0,0.0,118.19393812113888,0.9162202779975994,2.0405004025516146e-15,4.5675433245971015e-08,4.7852010077772183e-08,9.240089384802007e-10,8.609027173766303e-10,9.193516582037963e-10,8.746343099477934e-10,9.87813332886011e-10,9.114933306532114e-10,6.462633970719018e-10,1.478119332993833e-08,1.3538082810211345e-08,6.587684015383098e+18,2.952086670701684e+18,4.985741e-09
0.0,1.0,118.19393812113888,0.9162202779975994,2.0405004025516146e-15,4.5675433245971015e-08,4.7852010077772183e-08,9.240089384802007e-10,8.609027173766303e-10,9.193516582037963e-10,8.746343099477934e-10,9.87813332886011e-10,9.114933306532114e-10,6.462633970719018e-10,1.478119332993833e-08,1.3538082810211345e-08,6.587684015383098e+18,2.952086670701684e+18,6.242279e-09
1.0,0.0,118.19393812113888,0.9162202779975994,2.0405004025516146e-15,4.5675433245971015e-08,4.7852010077772183e-08,9.240089384802007e-10,8.609027173766303e-10,9.193516582037963e-10,8.746343099477934e-10,9.87813332886011e-10,9.114933306532114e-10,6.462633970719018e-10,1.478119332993833e-08,1.3538082810211345e-08,6.587684015383098e+18,2.952086670701684e+18,5.627642e-09
1.0,1.0,118.19393812113888,0.9162202779975994,2.0405004025516146e-15,4.5675433245971015e-08,4.7852010077772183e-08,9.240089384802007e-10,8.609027173766303e-10,9.193516582037963e-10,8.746343099477934e-10,9.87813332886011e-10,9.114933306532114e-10,6.462633970719018e-10,1.478119332993833e-08,1.3538082810211345e-08,6.587684015383098e+18,2.952086670701684e+18,7.02698e-09
0.0,0.0,-10.224434166407557,0.9814482342827616,9.713223137355234e-16,4.3673977905377874e-08,4.4212590865629e-08,8.907265666568485e-10,9.18153602522465e-10,9.303552729898255e-10,9.098155301613027e-10,8.648780219994152e-10,9.497081613887414e-10,6.63726567886642e-10,1.4075394324711144e-08,1.4300361261878223e-08,6.541481022271847e+18,2.7274587160655206e+18,5.965961e-09
0.0,1.0,-10.224434166407557,0.9814482342827616,9.713223137355234e-16,4.3673977905377874e-08,4.4212590865629e-08,8.907265666568485e-10,9.18153602522465e-10,9.303552729898255e-10,9.098155301613027e-10,8.648780219994152e-10,9.497081613887414e-10,6.63726567886642e-10,1.4075394324711144e-08,1.4300361261878223e-08,6.541481022271847e+18,2.7274587160655206e+18,5.688984e-09
1.0,0.0,-10.224434166407557,0.9814482342827616,9.713223137355234e-16,4.3673977905377874e-08,4.4212590865629e-08,8.907265666568485e-10,9.18153602522465e-10,9.303552729898255e-10,9.098155301613027e-10,8.648780219994152e-10,9.497081613887414e-10,6.63726567886642e-10,1.4075394324711144e-08,1.4300361261878223e-08,6.541481022271847e+18,2.7274587160655206e+18,5.842834e-09
1.0,1.0,-10.224434166407557,0.9814482342827616,9.713223137355234e-16,4.3673977905377874e-08,4.4212590865629e-08,8.907265666568485e-10,9.18153602522465e-10,9.303552729898255e-10,9.098155301613027e-10,8.648780219994152e-10,9.497081613887414e-10,6.63726567886642e-10,1.4075394324711144e-08,1.4300361261878223e-08,6.541481022271847e+18,2.7274587160655206e+18,7.563147e-09
0.0,0.0,48.708320195210646,0.9464468284341886,2.104216330871617e-15,4.6851216053670095e-08,4.5411625492923015e-08,8.92996000153689e-10,9.268666795665395e-10,8.80261468657165e-10,8.978761069357993e-10,8.873880565632588e-10,8.976023824028891e-10,6.368090057892953e-10,1.47295888810135e-08,1.43214851110837e-08,6.690777426488374e+18,2.7719996661524726e+18,1.709967e-09
0.0,1.0,48.708320195210646,0.9464468284341886,2.104216330871617e-15,4.6851216053670095e-08,4.5411625492923015e-08,8.92996000153689e-10,9.268666795665395e-10,8.80261468657165e-10,8.978761069357993e-10,8.873880565632588e-10,8.976023824028891e-10,6.368090057892953e-10,1.47295888810135e-08,1.43214851110837e-08,6.690777426488374e+18,2.7719996661524726e+18,2.443951e-09
1.0,0.0,48.708320195210646,0.9464468284341886,2.104216330871617e-15,4.6851216053670095e-08,4.5411625492923015e-08,8.92996000153689e-10,9.268666795665395e-10,8.80261468657165e-10,8.978761069357993e-10,8.873880565632588e-10,8.976023824028891e-10,6.368090057892953e-10,1.47295888810135e-08,1.43214851110837e-08,6.690777426488374e+18,2.7719996661524726e+18,2.085149e-09
1.0,1.0,48.708320195210646,0.9464468284341886,2.104216330871617e-15,4.6851216053670095e-08,4.5411625492923015e-08,8.92996000153689e-10,9.268666795665395e-10,8.80261468657165e-10,8.978761069357993e-10,8.873880565632588e-10,8.976023824028891e-10,6.368090057892953e-10,1.47295888810135e-08,1.43214851110837e-08,6.690777426488374e+18,2.7719996661524726e+18,3.488115e-09
0.0,0.0,51.567547628931024,0.9264975269515966,3.270922144867199e-15,4.717477128804183e-08,4.335004378864605e-08,9.51981635607574e-10,8.96042740806601e-10,9.140515570283115e-10,9.062378115980979e-10,8.991591466953127e-10,8.966209128736864e-10,6.451006798217807e-10,1.3631089256477895e-08,1.4128168695019142e-08,6.401615921454952e+18,2.706054487285871e+18,1.629926e-08
0.0,1.0,51.567547628931024,0.9264975269515966,3.270922144867199e-15,4.717477128804183e-08,4.335004378864605e-08,9.51981635607574e-10,8.96042740806601e-10,9.140515570283115e-10,9.062378115980979e-10,8.991591466953127e-10,8.966209128736864e-10,6.451006798217807e-10,1.3631089256477895e-08,1.4128168695019142e-08,6.401615921454952e+18,2.706054487285871e+18,1.509526e-08
1.0,0.0,51.567547628931024,0.9264975269515966,3.270922144867199e-15,4.717477128804183e-08,4.335004378864605e-08,9.51981635607574e-10,8.96042740806601e-10,9.140515570283115e-10,9.062378115980979e-10,8.991591466953127e-10,8.966209128736864e-10,6.451006798217807e-10,1.3631089256477895e-08,1.4128168695019142e-08,6.401615921454952e+18,2.706054487285871e+18,1.571966e-08
1.0,1.0,51.567547628931024,0.9264975269515966,3.270922144867199e-15,4.717477128804183e-08,4.335004378864605e-08,9.51981635607574e-10,8.96042740806601e-10,9.140515570283115e-10,9.062378115980979e-10,8.991591466953127e-10,8.966209128736864e-10,6.451006798217807e-10,1.3631089256477895e-08,1.4128168695019142e-08,6.401615921454952e+18,2.706054487285871e+18,1.144203e-08
0.0,0.0,48.00534304235721,0.9106854363573652,4.723998325530416e-15,4.3677829400297306e-08,4.4393471670564e-08,9.205350332057755e-10,9.121428543612152e-10,9.520763699305715e-10,8.665115754656785e-10,9.026942507697371e-10,8.756271630674883e-10,6.917257909782898e-10,1.3576593276621514e-08,1.3718310463191092e-08,6.51862292757745e+18,2.599957913911056e+18,1.831914e-09
0.0,1.0,48.00534304235721,0.9106854363573652,4.723998325530416e-15,4.3677829400297306e-08,4.4393471670564e-08,9.205350332057755e-10,9.121428543612152e-10,9.520763699305715e-10,8.665115754656785e-10,9.026942507697371e-10,8.756271630674883e-10,6.917257909782898e-10,1.3576593276621514e-08,1.3718310463191092e-08,6.51862292757745e+18,2.599957913911056e+18,3.17885e-09
1.0,0.0,48.00534304235721,0.9106854363573652,4.723998325530416e-15,4.3677829400297306e-08,4.4393471670564e-08,9.205350332057755e-10,9.121428543612152e-10,9.520763699305715e-10,8.665115754656785e-10,9.026942507697371e-10,8.756271630674883e-10,6.917257909782898e-10,1.3576593276621514e-08,1.3718310463191092e-08,6.51862292757745e+18,2.599957913911056e+18,2.522397e-09
1.0,1.0,48.00534304235721,0.9106854363573652,4.723998325530416e-15,4.3677829400297306e-08,4.4393471670564e-08,9.205350332057755e-10,9.121428543612152e-10,9.520763699305715e-10,8.665115754656785e-10,9.026942507697371e-10,8.756271630674883e-10,6.917257909782898e-10,1.3576593276621514e-08,1.3718310463191092e-08,6.51862292757745e+18,2.599957913911056e+18,5.763789e-09
0.0,0.0,-14.845306124688705,1.045118872842116,3.3206514274311788e-15,4.463237736663472e-08,4.3897056422575536e-08,9.111247500384331e-10,9.067153068993871e-10,8.799686183828833e-10,9.709252985034318e-10,9.269719424710667e-10,1.000364264611226e-09,6.922881552658024e-10,1.4104651036450653e-08,1.4330801135171333e-08,6.662921760663392e+18,2.9677123954403267e+18,2.161541e-09
0.0,1.0,-14.845306124688705,1.045118872842116,3.3206514274311788e-15,4.463237736663472e-08,4.3897056422575536e-08,9.111247500384331e-10,9.067153068993871e-10,8.799686183828833e-10,9.709252985034318e-10,9.269719424710667e-10,1.000364264611226e-09,6.922881552658024e-10,1.4104651036450653e-08,1.4330801135171333e-08,6.662921760663392e+18,2.9677123954403267e+18,2.988686e-09
1.0,0.0,-14.845306124688705,1.045118872842116,3.3206514274311788e-15,4.463237736663472e-08,4.3897056422575536e-08,9.111247500384331e-10,9.067153068993871e-10,8.799686183828833e-10,9.709252985034318e-10,9.269719424710667e-10,1.000364264611226e-09,6.922881552658024e-10,1.4104651036450653e-08,1.4330801135171333e-08,6.662921760663392e+18,2.9677123954403267e+18,2.590903e-09
1.0,1.0,-14.845306124688705,1.045118872842116,3.3206514274311788e-15,4.463237736663472e-08,4.3897056422575536e-08,9.111247500384331e-10,9.067153068993871e-10,8.799686183828833e-10,9.709252985034318e-10,9.269719424710667e-10,1.000364264611226e-09,6.922881552658024e-10,1.4104651036450653e-08,1.4330801135171333e-08,6.662921760663392e+18,2.9677123954403267e+18,5.214522e-09
0.0,0.0,116.49482207305728,0.9022854917250064,2.630547052665065e-15,4.3831986791013583e-08,4.404901701102492e-08,9.042618541556172e-10,9.098886894638319e-10,9.504576522021942e-10,8.765574932056137e-10,9.6950365278326e-10,8.97077489205995e-10,6.768653785795926e-10,1.3216612097346629e-08,1.4197315334849109e-08,6.621981105693661e+18,2.780928365889049e+18,8.712192e-09
0.0,1.0,116.49482207305728,0.9022854917250064,2.630547052665065e-15,4.3831986791013583e-08,4.404901701102492e-08,9.042618541556172e-10,9.098886894638319e-10,9.504576522021942e-10,8.765574932056137e-10,9.6950365278326e-10,8.97077489205995e-10,6.768653785795926e-10,1.3216612097346629e-08,1.4197315334849109e-08,6.621981105693661e+18,2.780928365889049e+18,1.040718e-08
1.0,0.0,116.49482207305728,0.9022854917250064,2.630547052665065e-15,4.3831986791013583e-08,4.404901701102492e-08,9.042618541556172e-10,9.098886894638319e-10,9.504576522021942e-10,8.765574932056137e-10,9.6950365278326e-10,8.97077489205995e-10,6.768653785795926e-10,1.3216612097346629e-08,1.4197315334849109e-08,6.621981105693661e+18,2.780928365889049e+18,9.599964e-09
1.0,1.0,116.49482207305728,0.9022854917250064,2.630547052665065e-15,4.3831986791013583e-08,4.404901701102492e-08,9.042618541556172e-10,9.098886894638319e-10,9.504576522021942e-10,8.765574932056137e-10,9.6950365278326e-10,8.97077489205995e-10,6.768653785795926e-10,1.3216612097346629e-08,1.4197315334849109e-08,6.621981105693661e+18,2.780928365889049e+18,1.273532e-08
0.0,0.0,25.482568151172927,1.0541161497005551,2.0876724402658254e-15,4.247192684269316e-08,4.440982631822151e-08,9.455998458229731e-10,9.385795202124084e-10,8.744224245848806e-10,8.340657808493206e-10,9.50930316797043e-10,8.801226971453043e-10,6.703360112854117e-10,1.4100317275625513e-08,1.2545466923920408e-08,6.24108619219179e+18,2.758194615081216e+18,2.396556e-09
0.0,1.0,25.482568151172927,1.0541161497005551,2.0876724402658254e-15,4.247192684269316e-08,4.440982631822151e-08,9.455998458229731e-10,9.385795202124084e-10,8.744224245848806e-10,8.340657808493206e-10,9.50930316797043e-10,8.801226971453043e-10,6.703360112854117e-10,1.4100317275625513e-08,1.2545466923920408e-08,6.24108619219179e+18,2.758194615081216e+18,3.00255e-09
1.0,0.0,25.482568151172927,1.0541161497005551,2.0876724402658254e-15,4.247192684269316e-08,4.440982631822151e-08,9.455998458229731e-10,9.385795202124084e-10,8.744224245848806e-10,8.340657808493206e-10,9.50930316797043e-10,8.801226971453043e-10,6.703360112854117e-10,1.4100317275625513e-08,1.2545466923920408e-08,6.24108619219179e+18,2.758194615081216e+18,2.714723e-09
1.0,1.0,25.482568151172927,1.0541161497005551,2.0876724402658254e-15,4.247192684269316e-08,4.440982631822151e-08,9.455998458229731e-10,9.385795202124084e-10,8.744224245848806e-10,8.340657808493206e-10,9.50930316797043e-10,8.801226971453043e-10,6.703360112854117e-10,1.4100317275625513e-08,1.2545466923920408e-08,6.24108619219179e+18,2.758194615081216e+18,4.706703e-09
0.0,0.0,97.353561044803,0.929389329080075,5.366929244622918e-16,4.545451657568423e-08,4.5004076309836025e-08,9.515876792224856e-10,8.547900480535719e-10,9.006887926682384e-10,8.835549844047872e-10,9.361796530717458e-10,8.953485876097e-10,6.279162250940556e-10,1.4045368974934697e-08,1.4300744282258486e-08,6.39157790541741e+18,2.7814532609107256e+18,2.367092e-08
0.0,1.0,97.353561044803,0.929389329080075,5.366929244622918e-16,4.545451657568423e-08,4.5004076309836025e-08,9.515876792224856e-10,8.547900480535719e-10,9.006887926682384e-10,8.835549844047872e-10,9.361796530717458e-10,8.953485876097e-10,6.279162250940556e-10,1.4045368974934697e-08,1.4300744282258486e-08,6.39157790541741e+18,2.7814532609107256e+18,2.096654e-08
1.0,0.0,97.353561044803,0.929389329080075,5.366929244622918e-16,4.545451657568423e-08,4.5004076309836025e-08,9.515876792224856e-10,8.547900480535719e-10,9.006887926682384e-10,8.835549844047872e-10,9.361796530717458e-10,8.953485876097e-10,6.279162250940556e-10,1.4045368974934697e-08,1.4300744282258486e-08,6.39157790541741e+18,2.7814532609107256e+18,2.237843e-08
1.0,1.0,97.353561044803,0.929389329080075,5.366929244622918e-16,4.545451657568423e-08,4.5004076309836025e-08,9.515876792224856e-10,8.547900480535719e-10,9.006887926682384e-10,8.835549844047872e-10,9.361796530717458e-10,8.953485876097e-10,6.279162250940556e-10,1.4045368974934697e-08,1.4300744282258486e-08,6.39157790541741e+18,2.7814532609107256e+18,1.362579e-08
0.0,0.0,70.90626955715078,0.9159044165173512,2.390600741690632e-15,4.610039230234405e-08,4.5033318996774726e-08,9.278851533443855e-10,9.202938219708487e-10,8.996656316447448e-10,9.014822537142511e-10,8.977995197422027e-10,8.962549508650712e-10,6.611055150142327e-10,1.4473977131386312e-08,1.3106920086931296e-08,6.554774092840817e+18,2.9325206374050007e+18,1.011091e-08
0.0,1.0,70.90626955715078,0.9159044165173512,2.390600741690632e-15,4.610039230234405e-08,4.5033318996774726e-08,9.278851533443855e-10,9.202938219708487e-10,8.996656316447448e-10,9.014822537142511e-10,8.977995197422027e-10,8.962549508650712e-10,6.611055150142327e-10,1.4473977131386312e-08,1.3106920086931296e-08,6.554774092840817e+18,2.9325206374050007e+18,1.248262e-08
1.0,0.0,70.90626955715078,0.9159044165173512,2.390600741690632e-15,4.610039230234405e-08,4.5033318996774726e-08,9.278851533443855e-10,9.202938219708487e-10,8.996656316447448e-10,9.014822537142511e-10,8.977995197422027e-10,8.962549508650712e-10,6.611055150142327e-10,1.4473977131386312e-08,1.3106920086931296e-08,6.554774092840817e+18,2.9325206374050007e+18,1.133267e-08
1.0,1.0,70.90626955715078,0.9159044165173512,2.390600741690632e-15,4.610039230234405e-08,4.5033318996774726e-08,9.278851533443855e-10,9.202938219708487e-10,8.996656316447448e-10,9.014822537142511e-10,8.977995197422027e-10,8.962549508650712e-10,6.611055150142327e-10,1.4473977131386312e-08,1.3106920086931296e-08,6.554774092840817e+18,2.9325206374050007e+18,1.870962e-08
0.0,0.0,-1.4613488460759427,0.9179206068477213,7.839893848716125e-16,4.8017796394689846e-08,4.5815180159374094e-08,9.174667377419375e-10,8.885397313326654e-10,9.003449669961017e-10,8.847470087267817e-10,8.856647341671325e-10,9.117387134608287e-10,6.42219140440239e-10,1.4327152625877046e-08,1.4309662069075975e-08,6.411596813041356e+18,2.709923383247321e+18,2.177145e-09
0.0,1.0,-1.4613488460759427,0.9179206068477213,7.839893848716125e-16,4.8017796394689846e-08,4.5815180159374094e-08,9.174667377419375e-10,8.885397313326654e-10,9.003449669961017e-10,8.847470087267817e-10,8.856647341671325e-10,9.117387134608287e-10,6.42219140440239e-10,1.4327152625877046e-08,1.4309662069075975e-08,6.411596813041356e+18,2.709923383247321e+18,3.357175e-09
1.0,0.0,-1.4613488460759427,0.9179206068477213,7.839893848716125e-16,4.8017796394689846e-08,4.5815180159374094e-08,9.174667377419375e-10,8.885397313326654e-10,9.003449669961017e-10,8.847470087267817e-10,8.856647341671325e-10,9.117387134608287e-10,6.42219140440239e-10,1.4327152625877046e-08,1.4309662069075975e-08,6.411596813041356e+18,2.709923383247321e+18,2.781675e-09
1.0,1.0,-1.4613488460759427,0.9179206068477213,7.839893848716125e-16,4.8017796394689846e-08,4.5815180159374094e-08,9.174667377419375e-10,8.885397313326654e-10,9.003449669961017e-10,8.847470087267817e-10,8.856647341671325e-10,9.117387134608287e-10,6.42219140440239e-10,1.4327152625877046e-08,1.4309662069075975e-08,6.411596813041356e+18,2.709923383247321e+18,5.799966e-09
0.0,0.0,91.48360754644592,1.034409561470783,2.9151140435646607e-15,4.3653885744552993e-08,4.5209982701080297e-08,8.371619078638154e-10,8.932722319724506e-10,8.748696587427614e-10,9.536813085824635e-10,8.955655572732735e-10,9.453114151173506e-10,6.270642755518838e-10,1.3805177236720316e-08,1.3928099547401745e-08,6.884509354877556e+18,2.863426334138074e+18,4.693326e-09
0.0,1.0,91.48360754644592,1.034409561470783,2.9151140435646607e-15,4.3653885744552993e-08,4.5209982701080297e-08,8.371619078638154e-10,8.932722319724506e-10,8.748696587427614e-10,9.536813085824635e-10,8.955655572732735e-10,9.453114151173506e-10,6.270642755518838e-10,1.3805177236720316e-08,1.3928099547401745e-08,6.884509354877556e+18,2.863426334138074e+18,7.171963e-09
1.0,0.0,91.48360754644592,1.034409561470783,2.9151140435646607e-15,4.3653885744552993e-08,4.5209982701080297e-08,8.371619078638154e-10,8.932722319724506e-10,8.748696587427614e-10,9.536813085824635e-10,8.955655572732735e-10,9.453114151173506e-10,6.270642755518838e-10,1.3805177236720316e-08,1.3928099547401745e-08,6.884509354877556e+18,2.863426334138074e+18,5.958515e-09
1.0,1.0,91.48360754644592,1.034409561470783,2.9151140435646607e-15,4.3653885744552993e-08,4.5209982701080297e-08,8.371619078638154e-10,8.932722319724506e-10,8.748696587427614e-10,9.536813085824635e-10,8.955655572732735e-10,9.453114151173506e-10,6.270642755518838e-10,1.3805177236720316e-08,1.3928099547401745e-08,6.884509354877556e+18,2.863426334138074e+18,1.085636e-08
0.0,0.0,16.371033352457232,0.949073441970569,3.6539329172768136e-15,4.7004352636218935e-08,4.448393155672557e-08,9.037116574270051e-10,8.909325080863477e-10,8.82264506887067e-10,9.157729318563863e-10,9.674740485756142e-10,9.108514228174612e-10,6.389715401638546e-10,1.3487834894440552e-08,1.4557018784349626e-08,6.414816807803275e+18,2.760446430135382e+18,4.305495e-09
0.0,1.0,16.371033352457232,0.949073441970569,3.6539329172768136e-15,4.7004352636218935e-08,4.448393155672557e-08,9.037116574270051e-10,8.909325080863477e-10,8.82264506887067e-10,9.157729318563863e-10,9.674740485756142e-10,9.108514228174612e-10,6.389715401638546e-10,1.3487834894440552e-08,1.4557018784349626e-08,6.414816807803275e+18,2.760446430135382e+18,6.376747e-09
1.0,0.0,16.371033352457232,0.949073441970569,3.6539329172768136e-15,4.7004352636218935e-08,4.448393155672557e-08,9.037116574270051e-10,8.909325080863477e-10,8.82264506887067e-10,9.157729318563863e-10,9.674740485756142e-10,9.108514228174612e-10,6.389715401638546e-10,1.3487834894440552e-08,1.4557018784349626e-08,6.414816807803275e+18,2.760446430135382e+18,5.373351e-09
1.0,1.0,16.371033352457232,0.949073441970569,3.6539329172768136e-15,4.7004352636218935e-08,4.448393155672557e-08,9.037116574270051e-10,8.909325080863477e-10,8.82264506887067e-10,9.157729318563863e-10,9.674740485756142e-10,9.108514228174612e-10,6.389715401638546e-10,1.3487834894440552e-08,1.4557018784349626e-08,6.414816807803275e+18,2.760446430135382e+18,1.154042e-08
0.0,0.0,103.59857548000907,0.9841078933360198,4.733013102324081e-15,4.7013530536886926e-08,4.4216132187702084e-08,8.960967913741889e-10,8.887455865001615e-10,8.799683914092181e-10,9.207784918684647e-10,9.18106538755291e-10,8.917000850067641e-10,6.525060766043373e-10,1.4799075769960205e-08,1.3954191434770564e-08,6.464852669691717e+18,2.744310720149758e+18,6.171838e-09
0.0,1.0,103.59857548000907,0.9841078933360198,4.733013102324081e-15,4.7013530536886926e-08,4.4216132187702084e-08,8.960967913741889e-10,8.887455865001615e-10,8.799683914092181e-10,9.207784918684647e-10,9.18106538755291e-10,8.917000850067641e-10,6.525060766043373e-10,1.4799075769960205e-08,1.3954191434770564e-08,6.464852669691717e+18,2.744310720149758e+18,6.645399e-09
1.0,0.0,103.59857548000907,0.9841078933360198,4.733013102324081e-15,4.7013530536886926e-08,4.4216132187702084e-08,8.960967913741889e-10,8.887455865001615e-10,8.799683914092181e-10,9.207784918684647e-10,9.18106538755291e-10,8.917000850067641e-10,6.525060766043373e-10,1.4799075769960205e-08,1.3954191434770564e-08,6.464852669691717e+18,2.744310720149758e+18,6.439999e-09
