Vin_A,Vin_B,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,delay_LH_NodeA,delay_HL_NodeA,delay_LH_NodeB,delay_HL_NodeB
1.0,1.0,62.55949858377171,1.0104384939844813,2.679922239976656e-15,4.4221981969067116e-08,4.331011586119201e-08,8.995295366519232e-10,8.78128660236159e-10,9.21599511904295e-10,8.815871375272315e-10,9.154378379981671e-10,9.259252156325e-10,6.358568352641111e-10,1.3768485577474804e-08,1.4521398950654489e-08,6.680407660217304e+18,2.809783928263873e+18,2.26299e-10,1.53326e-10,1.81408e-10,1.64002e-10
0.0,0.0,-9.407511542839217,1.0168952137911538,1.0085456310553775e-15,4.4574903338315626e-08,4.356929336959116e-08,9.048278450489465e-10,9.058967220218635e-10,8.669128136113388e-10,9.020195192268587e-10,9.229441289524063e-10,9.597851573988487e-10,6.183896175037247e-10,1.3965091008082506e-08,1.3270177837074776e-08,6.570864345309555e+18,2.707295993039162e+18,6.99319e-11,4.94834e-11,4.38486e-11,5.44841e-11
0.0,1.0,-9.407511542839217,1.0168952137911538,1.0085456310553775e-15,4.4574903338315626e-08,4.356929336959116e-08,9.048278450489465e-10,9.058967220218635e-10,8.669128136113388e-10,9.020195192268587e-10,9.229441289524063e-10,9.597851573988487e-10,6.183896175037247e-10,1.3965091008082506e-08,1.3270177837074776e-08,6.570864345309555e+18,2.707295993039162e+18,6.99319e-11,4.94834e-11,4.38486e-11,5.44841e-11
1.0,0.0,-9.407511542839217,1.0168952137911538,1.0085456310553775e-15,4.4574903338315626e-08,4.356929336959116e-08,9.048278450489465e-10,9.058967220218635e-10,8.669128136113388e-10,9.020195192268587e-10,9.229441289524063e-10,9.597851573988487e-10,6.183896175037247e-10,1.3965091008082506e-08,1.3270177837074776e-08,6.570864345309555e+18,2.707295993039162e+18,6.99319e-11,4.94834e-11,4.38486e-11,5.44841e-11
1.0,1.0,-9.407511542839217,1.0168952137911538,1.0085456310553775e-15,4.4574903338315626e-08,4.356929336959116e-08,9.048278450489465e-10,9.058967220218635e-10,8.669128136113388e-10,9.020195192268587e-10,9.229441289524063e-10,9.597851573988487e-10,6.183896175037247e-10,1.3965091008082506e-08,1.3270177837074776e-08,6.570864345309555e+18,2.707295993039162e+18,6.99319e-11,4.94834e-11,4.38486e-11,5.44841e-11
0.0,0.0,28.935939114135135,1.092387275709446,4.5007132592098666e-15,4.6224802319660654e-08,4.32533273191943e-08,8.94280395192558e-10,9.106427307933963e-10,8.969490817633538e-10,9.059656884417879e-10,9.186165253534043e-10,9.507074845319663e-10,6.536806891289334e-10,1.4005708259031448e-08,1.40086927729753e-08,6.853512775965325e+18,2.768768650110949e+18,2.34143e-10,1.74435e-10,1.95449e-10,1.82678e-10
0.0,1.0,28.935939114135135,1.092387275709446,4.5007132592098666e-15,4.6224802319660654e-08,4.32533273191943e-08,8.94280395192558e-10,9.106427307933963e-10,8.969490817633538e-10,9.059656884417879e-10,9.186165253534043e-10,9.507074845319663e-10,6.536806891289334e-10,1.4005708259031448e-08,1.40086927729753e-08,6.853512775965325e+18,2.768768650110949e+18,2.34143e-10,1.74435e-10,1.95449e-10,1.82678e-10
1.0,0.0,28.935939114135135,1.092387275709446,4.5007132592098666e-15,4.6224802319660654e-08,4.32533273191943e-08,8.94280395192558e-10,9.106427307933963e-10,8.969490817633538e-10,9.059656884417879e-10,9.186165253534043e-10,9.507074845319663e-10,6.536806891289334e-10,1.4005708259031448e-08,1.40086927729753e-08,6.853512775965325e+18,2.768768650110949e+18,2.34143e-10,1.74435e-10,1.95449e-10,1.82678e-10
1.0,1.0,28.935939114135135,1.092387275709446,4.5007132592098666e-15,4.6224802319660654e-08,4.32533273191943e-08,8.94280395192558e-10,9.106427307933963e-10,8.969490817633538e-10,9.059656884417879e-10,9.186165253534043e-10,9.507074845319663e-10,6.536806891289334e-10,1.4005708259031448e-08,1.40086927729753e-08,6.853512775965325e+18,2.768768650110949e+18,2.34143e-10,1.74435e-10,1.95449e-10,1.82678e-10
0.0,0.0,-11.003393439711507,0.9584295053585098,1.6971330963487568e-15,4.500357779687285e-08,4.308222923921897e-08,8.881545145789964e-10,9.185065966317983e-10,9.005783815353922e-10,9.314022064992563e-10,9.224263995338391e-10,9.38314516801705e-10,6.51967895085787e-10,1.4732321153450089e-08,1.4492018321621905e-08,6.581847820108322e+18,2.7179080042509373e+18,8.00351e-11,6.2394e-11,5.4876e-11,6.85293e-11
0.0,1.0,-11.003393439711507,0.9584295053585098,1.6971330963487568e-15,4.500357779687285e-08,4.308222923921897e-08,8.881545145789964e-10,9.185065966317983e-10,9.005783815353922e-10,9.314022064992563e-10,9.224263995338391e-10,9.38314516801705e-10,6.51967895085787e-10,1.4732321153450089e-08,1.4492018321621905e-08,6.581847820108322e+18,2.7179080042509373e+18,8.00351e-11,6.2394e-11,5.4876e-11,6.85293e-11
1.0,0.0,-11.003393439711507,0.9584295053585098,1.6971330963487568e-15,4.500357779687285e-08,4.308222923921897e-08,8.881545145789964e-10,9.185065966317983e-10,9.005783815353922e-10,9.314022064992563e-10,9.224263995338391e-10,9.38314516801705e-10,6.51967895085787e-10,1.4732321153450089e-08,1.4492018321621905e-08,6.581847820108322e+18,2.7179080042509373e+18,8.00351e-11,6.2394e-11,5.4876e-11,6.85293e-11
1.0,1.0,-11.003393439711507,0.9584295053585098,1.6971330963487568e-15,4.500357779687285e-08,4.308222923921897e-08,8.881545145789964e-10,9.185065966317983e-10,9.005783815353922e-10,9.314022064992563e-10,9.224263995338391e-10,9.38314516801705e-10,6.51967895085787e-10,1.4732321153450089e-08,1.4492018321621905e-08,6.581847820108322e+18,2.7179080042509373e+18,8.00351e-11,6.2394e-11,5.4876e-11,6.85293e-11
0.0,0.0,-26.38547494380645,0.9481657559830894,3.055569667262388e-15,4.310776237981408e-08,4.343277552093021e-08,8.91967993893181e-10,9.002588369675272e-10,9.554877374003891e-10,9.340241624994383e-10,9.460829409613855e-10,8.94998213058482e-10,6.395698264789681e-10,1.4322200211378756e-08,1.4014255071152289e-08,6.55197120627731e+18,2.771999378492236e+18,7.55777e-11,7.45345e-11,5.45402e-11,7.93552e-11
0.0,1.0,-26.38547494380645,0.9481657559830894,3.055569667262388e-15,4.310776237981408e-08,4.343277552093021e-08,8.91967993893181e-10,9.002588369675272e-10,9.554877374003891e-10,9.340241624994383e-10,9.460829409613855e-10,8.94998213058482e-10,6.395698264789681e-10,1.4322200211378756e-08,1.4014255071152289e-08,6.55197120627731e+18,2.771999378492236e+18,7.55777e-11,7.45345e-11,5.45402e-11,7.93552e-11
1.0,0.0,-26.38547494380645,0.9481657559830894,3.055569667262388e-15,4.310776237981408e-08,4.343277552093021e-08,8.91967993893181e-10,9.002588369675272e-10,9.554877374003891e-10,9.340241624994383e-10,9.460829409613855e-10,8.94998213058482e-10,6.395698264789681e-10,1.4322200211378756e-08,1.4014255071152289e-08,6.55197120627731e+18,2.771999378492236e+18,7.55777e-11,7.45345e-11,5.45402e-11,7.93552e-11
1.0,1.0,-26.38547494380645,0.9481657559830894,3.055569667262388e-15,4.310776237981408e-08,4.343277552093021e-08,8.91967993893181e-10,9.002588369675272e-10,9.554877374003891e-10,9.340241624994383e-10,9.460829409613855e-10,8.94998213058482e-10,6.395698264789681e-10,1.4322200211378756e-08,1.4014255071152289e-08,6.55197120627731e+18,2.771999378492236e+18,7.55777e-11,7.45345e-11,5.45402e-11,7.93552e-11
0.0,0.0,-35.13247459042508,0.9200587884530996,6.184456072252805e-16,4.577100626972409e-08,4.618485741267824e-08,8.661596600558997e-10,9.158101262536397e-10,8.935750003139973e-10,9.495118135076401e-10,8.942668581549556e-10,9.752372290514618e-10,6.802697481951311e-10,1.4371780317236848e-08,1.3982787685605637e-08,6.534441046060556e+18,2.8817141876265293e+18,4.07788e-11,3.22456e-11,2.17044e-11,3.84093e-11
0.0,1.0,-35.13247459042508,0.9200587884530996,6.184456072252805e-16,4.577100626972409e-08,4.618485741267824e-08,8.661596600558997e-10,9.158101262536397e-10,8.935750003139973e-10,9.495118135076401e-10,8.942668581549556e-10,9.752372290514618e-10,6.802697481951311e-10,1.4371780317236848e-08,1.3982787685605637e-08,6.534441046060556e+18,2.8817141876265293e+18,4.07788e-11,3.22456e-11,2.17044e-11,3.84093e-11
1.0,0.0,-35.13247459042508,0.9200587884530996,6.184456072252805e-16,4.577100626972409e-08,4.618485741267824e-08,8.661596600558997e-10,9.158101262536397e-10,8.935750003139973e-10,9.495118135076401e-10,8.942668581549556e-10,9.752372290514618e-10,6.802697481951311e-10,1.4371780317236848e-08,1.3982787685605637e-08,6.534441046060556e+18,2.8817141876265293e+18,4.07788e-11,3.22456e-11,2.17044e-11,3.84093e-11
1.0,1.0,-35.13247459042508,0.9200587884530996,6.184456072252805e-16,4.577100626972409e-08,4.618485741267824e-08,8.661596600558997e-10,9.158101262536397e-10,8.935750003139973e-10,9.495118135076401e-10,8.942668581549556e-10,9.752372290514618e-10,6.802697481951311e-10,1.4371780317236848e-08,1.3982787685605637e-08,6.534441046060556e+18,2.8817141876265293e+18,4.07788e-11,3.22456e-11,2.17044e-11,3.84093e-11
0.0,0.0,63.13932610374921,0.9032859259182948,3.153785790717052e-15,4.663131947320034e-08,4.665342384688204e-08,9.084132511594887e-10,9.136134573790703e-10,8.850295008601744e-10,9.436390001190848e-10,8.88972261420765e-10,9.266007076742816e-10,6.824504922585906e-10,1.3692967823482829e-08,1.4592556883480008e-08,6.54178719036925e+18,2.8235452728571315e+18,2.59226e-10,1.71542e-10,2.09582e-10,1.81908e-10
0.0,1.0,63.13932610374921,0.9032859259182948,3.153785790717052e-15,4.663131947320034e-08,4.665342384688204e-08,9.084132511594887e-10,9.136134573790703e-10,8.850295008601744e-10,9.436390001190848e-10,8.88972261420765e-10,9.266007076742816e-10,6.824504922585906e-10,1.3692967823482829e-08,1.4592556883480008e-08,6.54178719036925e+18,2.8235452728571315e+18,2.59226e-10,1.71542e-10,2.09582e-10,1.81908e-10
1.0,0.0,63.13932610374921,0.9032859259182948,3.153785790717052e-15,4.663131947320034e-08,4.665342384688204e-08,9.084132511594887e-10,9.136134573790703e-10,8.850295008601744e-10,9.436390001190848e-10,8.88972261420765e-10,9.266007076742816e-10,6.824504922585906e-10,1.3692967823482829e-08,1.4592556883480008e-08,6.54178719036925e+18,2.8235452728571315e+18,2.59226e-10,1.71542e-10,2.09582e-10,1.81908e-10
1.0,1.0,63.13932610374921,0.9032859259182948,3.153785790717052e-15,4.663131947320034e-08,4.665342384688204e-08,9.084132511594887e-10,9.136134573790703e-10,8.850295008601744e-10,9.436390001190848e-10,8.88972261420765e-10,9.266007076742816e-10,6.824504922585906e-10,1.3692967823482829e-08,1.4592556883480008e-08,6.54178719036925e+18,2.8235452728571315e+18,2.59226e-10,1.71542e-10,2.09582e-10,1.81908e-10
0.0,0.0,-30.127068757249518,1.0859058633584382,1.3674812930641277e-15,4.610895679969955e-08,4.3954390391459734e-08,8.702062916721125e-10,8.45107787669864e-10,9.006405367153065e-10,9.274571586056763e-10,9.226056895358232e-10,8.891381240018577e-10,6.622474560549565e-10,1.4452145231329424e-08,1.3668734714998485e-08,6.249312922489895e+18,3.01332277694262e+18,5.37985e-11,4.7042e-11,3.44646e-11,5.12216e-11
0.0,1.0,-30.127068757249518,1.0859058633584382,1.3674812930641277e-15,4.610895679969955e-08,4.3954390391459734e-08,8.702062916721125e-10,8.45107787669864e-10,9.006405367153065e-10,9.274571586056763e-10,9.226056895358232e-10,8.891381240018577e-10,6.622474560549565e-10,1.4452145231329424e-08,1.3668734714998485e-08,6.249312922489895e+18,3.01332277694262e+18,5.37985e-11,4.7042e-11,3.44646e-11,5.12216e-11
1.0,0.0,-30.127068757249518,1.0859058633584382,1.3674812930641277e-15,4.610895679969955e-08,4.3954390391459734e-08,8.702062916721125e-10,8.45107787669864e-10,9.006405367153065e-10,9.274571586056763e-10,9.226056895358232e-10,8.891381240018577e-10,6.622474560549565e-10,1.4452145231329424e-08,1.3668734714998485e-08,6.249312922489895e+18,3.01332277694262e+18,5.37985e-11,4.7042e-11,3.44646e-11,5.12216e-11
1.0,1.0,-30.127068757249518,1.0859058633584382,1.3674812930641277e-15,4.610895679969955e-08,4.3954390391459734e-08,8.702062916721125e-10,8.45107787669864e-10,9.006405367153065e-10,9.274571586056763e-10,9.226056895358232e-10,8.891381240018577e-10,6.622474560549565e-10,1.4452145231329424e-08,1.3668734714998485e-08,6.249312922489895e+18,3.01332277694262e+18,5.37985e-11,4.7042e-11,3.44646e-11,5.12216e-11
0.0,0.0,-19.61517489759037,1.033983309318182,4.783092635952124e-15,4.592873238240823e-08,4.531100106906853e-08,9.252489379222091e-10,9.011101716573043e-10,8.724265966539016e-10,9.319711916009311e-10,8.707358495235383e-10,9.143909139203867e-10,6.110049577348871e-10,1.4105271442998774e-08,1.4008173952863169e-08,6.666979161800391e+18,2.8350865597382984e+18,1.11487e-10,1.06492e-10,9.06842e-11,1.11709e-10
0.0,1.0,-19.61517489759037,1.033983309318182,4.783092635952124e-15,4.592873238240823e-08,4.531100106906853e-08,9.252489379222091e-10,9.011101716573043e-10,8.724265966539016e-10,9.319711916009311e-10,8.707358495235383e-10,9.143909139203867e-10,6.110049577348871e-10,1.4105271442998774e-08,1.4008173952863169e-08,6.666979161800391e+18,2.8350865597382984e+18,1.11487e-10,1.06492e-10,9.06842e-11,1.11709e-10
1.0,0.0,-19.61517489759037,1.033983309318182,4.783092635952124e-15,4.592873238240823e-08,4.531100106906853e-08,9.252489379222091e-10,9.011101716573043e-10,8.724265966539016e-10,9.319711916009311e-10,8.707358495235383e-10,9.143909139203867e-10,6.110049577348871e-10,1.4105271442998774e-08,1.4008173952863169e-08,6.666979161800391e+18,2.8350865597382984e+18,1.11487e-10,1.06492e-10,9.06842e-11,1.11709e-10
1.0,1.0,-19.61517489759037,1.033983309318182,4.783092635952124e-15,4.592873238240823e-08,4.531100106906853e-08,9.252489379222091e-10,9.011101716573043e-10,8.724265966539016e-10,9.319711916009311e-10,8.707358495235383e-10,9.143909139203867e-10,6.110049577348871e-10,1.4105271442998774e-08,1.4008173952863169e-08,6.666979161800391e+18,2.8350865597382984e+18,1.11487e-10,1.06492e-10,9.06842e-11,1.11709e-10
0.0,0.0,11.37053071897354,1.0570305824046276,1.9768297875462413e-15,4.21885297548884e-08,4.6138735012662354e-08,8.925162425951715e-10,9.230370722319812e-10,9.057826154719563e-10,9.687149411936578e-10,8.778930248947143e-10,9.47484951710922e-10,6.260650468105452e-10,1.4648267813983033e-08,1.4151025356817589e-08,6.47173805768028e+18,2.714731179068804e+18,9.4554e-11,7.3958e-11,7.08786e-11,8.03069e-11
0.0,1.0,11.37053071897354,1.0570305824046276,1.9768297875462413e-15,4.21885297548884e-08,4.6138735012662354e-08,8.925162425951715e-10,9.230370722319812e-10,9.057826154719563e-10,9.687149411936578e-10,8.778930248947143e-10,9.47484951710922e-10,6.260650468105452e-10,1.4648267813983033e-08,1.4151025356817589e-08,6.47173805768028e+18,2.714731179068804e+18,9.4554e-11,7.3958e-11,7.08786e-11,8.03069e-11
1.0,0.0,11.37053071897354,1.0570305824046276,1.9768297875462413e-15,4.21885297548884e-08,4.6138735012662354e-08,8.925162425951715e-10,9.230370722319812e-10,9.057826154719563e-10,9.687149411936578e-10,8.778930248947143e-10,9.47484951710922e-10,6.260650468105452e-10,1.4648267813983033e-08,1.4151025356817589e-08,6.47173805768028e+18,2.714731179068804e+18,9.4554e-11,7.3958e-11,7.08786e-11,8.03069e-11
1.0,1.0,11.37053071897354,1.0570305824046276,1.9768297875462413e-15,4.21885297548884e-08,4.6138735012662354e-08,8.925162425951715e-10,9.230370722319812e-10,9.057826154719563e-10,9.687149411936578e-10,8.778930248947143e-10,9.47484951710922e-10,6.260650468105452e-10,1.4648267813983033e-08,1.4151025356817589e-08,6.47173805768028e+18,2.714731179068804e+18,9.4554e-11,7.3958e-11,7.08786e-11,8.03069e-11
0.0,0.0,92.77878137262832,0.9563460211507898,3.0409587179921717e-15,4.365017028488477e-08,4.515084630464575e-08,9.014848494495027e-10,9.176963946220355e-10,8.890483435036122e-10,9.043315971088771e-10,9.772449498821701e-10,9.202336032817567e-10,6.588211571734703e-10,1.4939894738961952e-08,1.3844230885168336e-08,6.894748271203088e+18,2.8755758015426816e+18,2.93415e-10,1.91751e-10,2.38618e-10,2.03324e-10
0.0,1.0,92.77878137262832,0.9563460211507898,3.0409587179921717e-15,4.365017028488477e-08,4.515084630464575e-08,9.014848494495027e-10,9.176963946220355e-10,8.890483435036122e-10,9.043315971088771e-10,9.772449498821701e-10,9.202336032817567e-10,6.588211571734703e-10,1.4939894738961952e-08,1.3844230885168336e-08,6.894748271203088e+18,2.8755758015426816e+18,2.93415e-10,1.91751e-10,2.38618e-10,2.03324e-10
1.0,0.0,92.77878137262832,0.9563460211507898,3.0409587179921717e-15,4.365017028488477e-08,4.515084630464575e-08,9.014848494495027e-10,9.176963946220355e-10,8.890483435036122e-10,9.043315971088771e-10,9.772449498821701e-10,9.202336032817567e-10,6.588211571734703e-10,1.4939894738961952e-08,1.3844230885168336e-08,6.894748271203088e+18,2.8755758015426816e+18,2.93415e-10,1.91751e-10,2.38618e-10,2.03324e-10
1.0,1.0,92.77878137262832,0.9563460211507898,3.0409587179921717e-15,4.365017028488477e-08,4.515084630464575e-08,9.014848494495027e-10,9.176963946220355e-10,8.890483435036122e-10,9.043315971088771e-10,9.772449498821701e-10,9.202336032817567e-10,6.588211571734703e-10,1.4939894738961952e-08,1.3844230885168336e-08,6.894748271203088e+18,2.8755758015426816e+18,2.93415e-10,1.91751e-10,2.38618e-10,2.03324e-10
0.0,0.0,-37.52177035724897,1.0172820332372654,1.0869086946598489e-15,4.57231209130083e-08,4.3567585863574144e-08,9.148151032884285e-10,8.890842357008762e-10,8.462601735587644e-10,9.437583351180595e-10,9.432290287885496e-10,9.47197183721871e-10,6.363812524280338e-10,1.3856842637854064e-08,1.3990606418190482e-08,6.483609064705842e+18,2.900793580266637e+18,4.44311e-11,4.19693e-11,2.57797e-11,4.62901e-11
0.0,1.0,-37.52177035724897,1.0172820332372654,1.0869086946598489e-15,4.57231209130083e-08,4.3567585863574144e-08,9.148151032884285e-10,8.890842357008762e-10,8.462601735587644e-10,9.437583351180595e-10,9.432290287885496e-10,9.47197183721871e-10,6.363812524280338e-10,1.3856842637854064e-08,1.3990606418190482e-08,6.483609064705842e+18,2.900793580266637e+18,4.44311e-11,4.19693e-11,2.57797e-11,4.62901e-11
1.0,0.0,-37.52177035724897,1.0172820332372654,1.0869086946598489e-15,4.57231209130083e-08,4.3567585863574144e-08,9.148151032884285e-10,8.890842357008762e-10,8.462601735587644e-10,9.437583351180595e-10,9.432290287885496e-10,9.47197183721871e-10,6.363812524280338e-10,1.3856842637854064e-08,1.3990606418190482e-08,6.483609064705842e+18,2.900793580266637e+18,4.44311e-11,4.19693e-11,2.57797e-11,4.62901e-11
1.0,1.0,-37.52177035724897,1.0172820332372654,1.0869086946598489e-15,4.57231209130083e-08,4.3567585863574144e-08,9.148151032884285e-10,8.890842357008762e-10,8.462601735587644e-10,9.437583351180595e-10,9.432290287885496e-10,9.47197183721871e-10,6.363812524280338e-10,1.3856842637854064e-08,1.3990606418190482e-08,6.483609064705842e+18,2.900793580266637e+18,4.44311e-11,4.19693e-11,2.57797e-11,4.62901e-11
0.0,0.0,95.8300833497847,0.9127910532241964,4.308766252353236e-15,4.4917667722868414e-08,4.2794397397292886e-08,9.192994339518877e-10,8.75831204773819e-10,8.982424034659841e-10,8.645502529207202e-10,9.196916015293503e-10,9.53846614695506e-10,6.394463523129104e-10,1.3810391872458972e-08,1.4361677522837943e-08,6.591198961571393e+18,2.902122252534768e+18,4.11497e-10,2.76842e-10,3.51251e-10,2.90815e-10
0.0,1.0,95.8300833497847,0.9127910532241964,4.308766252353236e-15,4.4917667722868414e-08,4.2794397397292886e-08,9.192994339518877e-10,8.75831204773819e-10,8.982424034659841e-10,8.645502529207202e-10,9.196916015293503e-10,9.53846614695506e-10,6.394463523129104e-10,1.3810391872458972e-08,1.4361677522837943e-08,6.591198961571393e+18,2.902122252534768e+18,4.11497e-10,2.76842e-10,3.51251e-10,2.90815e-10
1.0,0.0,95.8300833497847,0.9127910532241964,4.308766252353236e-15,4.4917667722868414e-08,4.2794397397292886e-08,9.192994339518877e-10,8.75831204773819e-10,8.982424034659841e-10,8.645502529207202e-10,9.196916015293503e-10,9.53846614695506e-10,6.394463523129104e-10,1.3810391872458972e-08,1.4361677522837943e-08,6.591198961571393e+18,2.902122252534768e+18,4.11497e-10,2.76842e-10,3.51251e-10,2.90815e-10
1.0,1.0,95.8300833497847,0.9127910532241964,4.308766252353236e-15,4.4917667722868414e-08,4.2794397397292886e-08,9.192994339518877e-10,8.75831204773819e-10,8.982424034659841e-10,8.645502529207202e-10,9.196916015293503e-10,9.53846614695506e-10,6.394463523129104e-10,1.3810391872458972e-08,1.4361677522837943e-08,6.591198961571393e+18,2.902122252534768e+18,4.11497e-10,2.76842e-10,3.51251e-10,2.90815e-10
0.0,0.0,-37.702286579086646,0.9971255191869246,4.023621261421127e-15,4.578383640299821e-08,4.651564132968826e-08,8.528812977409963e-10,8.66450642270351e-10,8.90473707182094e-10,9.326142501155268e-10,9.579655460360587e-10,9.322829409943603e-10,6.694776268827414e-10,1.3596779004152228e-08,1.4201990890033331e-08,6.553430473689955e+18,2.697870844383391e+18,7.0984e-11,8.07902e-11,5.16082e-11,8.49977e-11
0.0,1.0,-37.702286579086646,0.9971255191869246,4.023621261421127e-15,4.578383640299821e-08,4.651564132968826e-08,8.528812977409963e-10,8.66450642270351e-10,8.90473707182094e-10,9.326142501155268e-10,9.579655460360587e-10,9.322829409943603e-10,6.694776268827414e-10,1.3596779004152228e-08,1.4201990890033331e-08,6.553430473689955e+18,2.697870844383391e+18,7.0984e-11,8.07902e-11,5.16082e-11,8.49977e-11
1.0,0.0,-37.702286579086646,0.9971255191869246,4.023621261421127e-15,4.578383640299821e-08,4.651564132968826e-08,8.528812977409963e-10,8.66450642270351e-10,8.90473707182094e-10,9.326142501155268e-10,9.579655460360587e-10,9.322829409943603e-10,6.694776268827414e-10,1.3596779004152228e-08,1.4201990890033331e-08,6.553430473689955e+18,2.697870844383391e+18,7.0984e-11,8.07902e-11,5.16082e-11,8.49977e-11
1.0,1.0,-37.702286579086646,0.9971255191869246,4.023621261421127e-15,4.578383640299821e-08,4.651564132968826e-08,8.528812977409963e-10,8.66450642270351e-10,8.90473707182094e-10,9.326142501155268e-10,9.579655460360587e-10,9.322829409943603e-10,6.694776268827414e-10,1.3596779004152228e-08,1.4201990890033331e-08,6.553430473689955e+18,2.697870844383391e+18,7.0984e-11,8.07902e-11,5.16082e-11,8.49977e-11
0.0,0.0,120.76270370241124,1.0954990279488894,1.2357202082561e-15,4.3100485984555577e-08,4.5744269118432576e-08,8.937928897150809e-10,8.960683796537575e-10,8.510273009379604e-10,9.051803473639739e-10,8.880882902773888e-10,8.936971195598953e-10,6.610689544743358e-10,1.3932996227865717e-08,1.3622598485076218e-08,6.364462642392995e+18,2.786220507978616e+18,2.33358e-10,1.3578e-10,1.72622e-10,1.5126e-10
0.0,1.0,120.76270370241124,1.0954990279488894,1.2357202082561e-15,4.3100485984555577e-08,4.5744269118432576e-08,8.937928897150809e-10,8.960683796537575e-10,8.510273009379604e-10,9.051803473639739e-10,8.880882902773888e-10,8.936971195598953e-10,6.610689544743358e-10,1.3932996227865717e-08,1.3622598485076218e-08,6.364462642392995e+18,2.786220507978616e+18,2.33358e-10,1.3578e-10,1.72622e-10,1.5126e-10
1.0,0.0,120.76270370241124,1.0954990279488894,1.2357202082561e-15,4.3100485984555577e-08,4.5744269118432576e-08,8.937928897150809e-10,8.960683796537575e-10,8.510273009379604e-10,9.051803473639739e-10,8.880882902773888e-10,8.936971195598953e-10,6.610689544743358e-10,1.3932996227865717e-08,1.3622598485076218e-08,6.364462642392995e+18,2.786220507978616e+18,2.33358e-10,1.3578e-10,1.72622e-10,1.5126e-10
1.0,1.0,120.76270370241124,1.0954990279488894,1.2357202082561e-15,4.3100485984555577e-08,4.5744269118432576e-08,8.937928897150809e-10,8.960683796537575e-10,8.510273009379604e-10,9.051803473639739e-10,8.880882902773888e-10,8.936971195598953e-10,6.610689544743358e-10,1.3932996227865717e-08,1.3622598485076218e-08,6.364462642392995e+18,2.786220507978616e+18,2.33358e-10,1.3578e-10,1.72622e-10,1.5126e-10
0.0,0.0,29.357216296586287,1.0753010490633184,4.556132054950467e-15,4.4907757853572676e-08,4.586543384009798e-08,9.264053673624233e-10,9.339923963867915e-10,8.979859753615642e-10,9.200788495945664e-10,9.103215042161672e-10,9.241539430044927e-10,6.784733460659689e-10,1.3821721457156488e-08,1.3484742139960344e-08,6.714962979512343e+18,2.905635782637322e+18,2.12529e-10,1.60229e-10,1.77549e-10,1.67839e-10
0.0,1.0,29.357216296586287,1.0753010490633184,4.556132054950467e-15,4.4907757853572676e-08,4.586543384009798e-08,9.264053673624233e-10,9.339923963867915e-10,8.979859753615642e-10,9.200788495945664e-10,9.103215042161672e-10,9.241539430044927e-10,6.784733460659689e-10,1.3821721457156488e-08,1.3484742139960344e-08,6.714962979512343e+18,2.905635782637322e+18,2.12529e-10,1.60229e-10,1.77549e-10,1.67839e-10
1.0,0.0,29.357216296586287,1.0753010490633184,4.556132054950467e-15,4.4907757853572676e-08,4.586543384009798e-08,9.264053673624233e-10,9.339923963867915e-10,8.979859753615642e-10,9.200788495945664e-10,9.103215042161672e-10,9.241539430044927e-10,6.784733460659689e-10,1.3821721457156488e-08,1.3484742139960344e-08,6.714962979512343e+18,2.905635782637322e+18,2.12529e-10,1.60229e-10,1.77549e-10,1.67839e-10
1.0,1.0,29.357216296586287,1.0753010490633184,4.556132054950467e-15,4.4907757853572676e-08,4.586543384009798e-08,9.264053673624233e-10,9.339923963867915e-10,8.979859753615642e-10,9.200788495945664e-10,9.103215042161672e-10,9.241539430044927e-10,6.784733460659689e-10,1.3821721457156488e-08,1.3484742139960344e-08,6.714962979512343e+18,2.905635782637322e+18,2.12529e-10,1.60229e-10,1.77549e-10,1.67839e-10
0.0,0.0,120.8169958742607,0.9676317903673692,2.1037355995029718e-16,4.2915328471655695e-08,4.3338529648648455e-08,8.490568254170323e-10,8.414458769555518e-10,9.446806788622344e-10,9.51895978181647e-10,9.391192440223478e-10,9.213850862487907e-10,6.407004652393264e-10,1.4167768719799804e-08,1.3631752315880231e-08,6.912763788788004e+18,2.642758630505099e+18,1.74574e-10,9.08608e-11,1.09936e-10,1.04189e-10
0.0,1.0,120.8169958742607,0.9676317903673692,2.1037355995029718e-16,4.2915328471655695e-08,4.3338529648648455e-08,8.490568254170323e-10,8.414458769555518e-10,9.446806788622344e-10,9.51895978181647e-10,9.391192440223478e-10,9.213850862487907e-10,6.407004652393264e-10,1.4167768719799804e-08,1.3631752315880231e-08,6.912763788788004e+18,2.642758630505099e+18,1.74574e-10,9.08608e-11,1.09936e-10,1.04189e-10
1.0,0.0,120.8169958742607,0.9676317903673692,2.1037355995029718e-16,4.2915328471655695e-08,4.3338529648648455e-08,8.490568254170323e-10,8.414458769555518e-10,9.446806788622344e-10,9.51895978181647e-10,9.391192440223478e-10,9.213850862487907e-10,6.407004652393264e-10,1.4167768719799804e-08,1.3631752315880231e-08,6.912763788788004e+18,2.642758630505099e+18,1.74574e-10,9.08608e-11,1.09936e-10,1.04189e-10
